protein	comparison	logFC	pvalue	qvalue
Q96BR5	ecoli_7-ecoli_3	1.912321527504277e-19	0.999999999174998	1
Q96BR6	ecoli_2-ecoli_1	-1.87376547873694e-16	0.9999999959003526	1
Q96BR6	ecoli_3-ecoli_1	2.2446627629027115e-15	0.9999999508885935	1
Q96BR6	ecoli_7-ecoli_1	1.5034991002639279e-15	0.9999999671046553	1
Q96BR6	ecoli_3-ecoli_2	2.4320393107764057e-15	0.9999999467889462	1
Q96BR6	ecoli_7-ecoli_2	1.6908756481376218e-15	0.9999999630050078	1
Q96BR6	ecoli_7-ecoli_3	-7.411636626387836e-16	0.9999999837839383	1
Q96BW5	ecoli_2-ecoli_1	-0.067475391491561	0.619160491983713	1
Q96BW5	ecoli_3-ecoli_1	-0.013146915253866902	0.9242163006461614	1
Q96BW5	ecoli_7-ecoli_1	-0.09029319012458889	0.5089914046141529	1
Q96BW5	ecoli_3-ecoli_2	0.05432847623769409	0.6958088321792533	1
Q96BW5	ecoli_7-ecoli_2	-0.022817798633027898	0.8654342631395213	1
Q96BW5	ecoli_7-ecoli_3	-0.07714627487072198	0.5809191101265021	1
Q96BW9	ecoli_2-ecoli_1	0.038484350706637124	0.8143447424693553	1
Q96BW9	ecoli_3-ecoli_1	0.1795956066606662	0.2921213962832208	0.7611111800894609
Q96BW9	ecoli_7-ecoli_1	-0.10425404919464364	0.5298855308738202	1
Q96BW9	ecoli_3-ecoli_2	0.14111125595402907	0.4006746791156372	0.9015683387433724
Q96BW9	ecoli_7-ecoli_2	-0.14273839990128076	0.39554068760657096	1
Q96BW9	ecoli_7-ecoli_3	-0.28384965585530986	0.11437808251352345	0.5125325254348505
Q96C01	ecoli_2-ecoli_1	0	1	1
Q96C01	ecoli_3-ecoli_1	0	1	1
Q96C01	ecoli_7-ecoli_1	0	1	1
Q96C01	ecoli_3-ecoli_2	0	1	1
Q96C01	ecoli_7-ecoli_2	0	1	1
Q96C01	ecoli_7-ecoli_3	0	1	1
Q96C19	ecoli_2-ecoli_1	0	1	1
Q96C19	ecoli_3-ecoli_1	0	1	1
Q96C19	ecoli_7-ecoli_1	0	1	1
Q96C19	ecoli_3-ecoli_2	0	1	1
Q96C19	ecoli_7-ecoli_2	0	1	1
Q96C19	ecoli_7-ecoli_3	0	1	1
Q96C23	ecoli_2-ecoli_1	-0.06306714823388032	0.8287453877996925	1
Q96C23	ecoli_3-ecoli_1	0.6963524604657246	0.03130389499665904	0.16850740115848634
Q96C23	ecoli_7-ecoli_1	0.5550754018722487	0.06521768582602376	1
Q96C23	ecoli_3-ecoli_2	0.759419608699605	0.038868997179882125	0.17626037508455047
Q96C23	ecoli_7-ecoli_2	0.6181425501061291	0.07378950443710179	0.5970362324678617
Q96C23	ecoli_7-ecoli_3	-0.14127705859347595	0.5786590246528824	1
Q96C36	ecoli_2-ecoli_1	0.0641667006914439	0.3483726679673827	1
Q96C36	ecoli_3-ecoli_1	-0.1421941267822892	0.06605266180178572	0.2713573384051962
Q96C36	ecoli_7-ecoli_1	-0.11163801486540251	0.12803745844929196	1
Q96C36	ecoli_3-ecoli_2	-0.2063608274737331	0.01768018411355328	0.1014177014452224
Q96C36	ecoli_7-ecoli_2	-0.1758047155568464	0.03256227003781546	0.46139558158985927
Q96C36	ecoli_7-ecoli_3	0.030556111916886702	0.6449550521683349	1
Q96C57	ecoli_2-ecoli_1	0	1	1
Q96C57	ecoli_3-ecoli_1	0	1	1
Q96C57	ecoli_7-ecoli_1	0	1	1
Q96C57	ecoli_3-ecoli_2	0	1	1
Q96C57	ecoli_7-ecoli_2	0	1	1
Q96C57	ecoli_7-ecoli_3	0	1	1
Q96C86	ecoli_2-ecoli_1	0.043057833813749	0.5466316978616153	1
Q96C86	ecoli_3-ecoli_1	0.29403333824116723	0.005219759618712156	0.05360114985048448
Q96C86	ecoli_7-ecoli_1	-0.10124531180427197	0.18503955946641615	1
Q96C86	ecoli_3-ecoli_2	0.25097550442741823	0.01052189681435182	0.07153648821826694
Q96C86	ecoli_7-ecoli_2	-0.144303145618021	0.07757540246862636	0.6083297871104623
Q96C86	ecoli_7-ecoli_3	-0.39527865004543916	0.001255271999487722	0.060319462174110224
Q96C90	ecoli_2-ecoli_1	-0.01680673204016625	0.8256796926317791	1
Q96C90	ecoli_3-ecoli_1	-0.170867335993135	0.055006711903700545	0.24205112480490013
Q96C90	ecoli_7-ecoli_1	-0.05557886679780998	0.4747879205956338	1
Q96C90	ecoli_3-ecoli_2	-0.15406060395296875	0.076408266099125835	0.2817358289087109
Q96C90	ecoli_7-ecoli_2	-0.03877213475764373	0.6143583456872033	1
Q96C90	ecoli_7-ecoli_3	0.11528846919532502	0.16272352610305568	0.6313244886730702
Q96C92	ecoli_2-ecoli_1	4.5498225658854373e-20	0.9999999999320076	1
Q96C92	ecoli_3-ecoli_1	2.2132890203796124e-19	0.9999999996692468	1
Q96C92	ecoli_7-ecoli_1	2.1401150995992894e-19	0.9999999996801819	1
Q96C92	ecoli_3-ecoli_2	1.7583067637910687e-19	0.9999999997372393	1
Q96C92	ecoli_7-ecoli_2	1.6851328430107456e-19	0.9999999997481743	1
Q96C92	ecoli_7-ecoli_3	-7.317392078032301e-21	0.999999999989065	1
Q96CB8	ecoli_2-ecoli_1	1.378879035095168e-19	0.9999999998599371	1
Q96CB8	ecoli_3-ecoli_1	-3.3716330598019406e-19	0.9999999996575184	1
Q96CB8	ecoli_7-ecoli_1	-8.999200545973413e-19	0.999999999085885	1
Q96CB8	ecoli_3-ecoli_2	-4.750512094897109e-19	0.9999999995174556	1
Q96CB8	ecoli_7-ecoli_2	-1.0378079581068582e-18	0.9999999989458221	1
Q96CB8	ecoli_7-ecoli_3	-5.627567486171473e-19	0.9999999994283666	1
Q96CC6	ecoli_2-ecoli_1	0.473408096360023	0.015342607205284858	1
Q96CC6	ecoli_3-ecoli_1	-0.4390243839228182	0.02992211555231042	0.1642725522785445
Q96CC6	ecoli_7-ecoli_1	-0.08728833531085742	0.48217718092486983	1
Q96CC6	ecoli_3-ecoli_2	-0.9124324802828412	0.0016141143798110555	0.020178684774340976
Q96CC6	ecoli_7-ecoli_2	-0.5606964316708805	0.004494716818411955	0.27207330295109594
Q96CC6	ecoli_7-ecoli_3	0.35173604861196073	0.03805502187903679	0.261652753578272
Q96CM8	ecoli_2-ecoli_1	0.10424046325940617	0.1977898976856439	1
Q96CM8	ecoli_3-ecoli_1	-0.11324957611580994	0.16654172273341325	0.520494739234684
Q96CM8	ecoli_7-ecoli_1	0.013127242499594901	0.8618209403497851	1
Q96CM8	ecoli_3-ecoli_2	-0.2174900393752161	0.02255711233701945	0.12044798959457348
Q96CM8	ecoli_7-ecoli_2	-0.09111322075981126	0.2529235085930457	1
Q96CM8	ecoli_7-ecoli_3	0.12637681861540484	0.12922695171508686	0.5478185035482299
Q96CN7	ecoli_2-ecoli_1	-5.4008407385177884e-20	0.9999999997557747	1
Q96CN7	ecoli_3-ecoli_1	-8.239798201276067e-20	0.9999999996273974	1
Q96CN7	ecoli_7-ecoli_1	-6.082882778547848e-20	0.9999999997249328	1
Q96CN7	ecoli_3-ecoli_2	-2.838957462758278e-20	0.9999999998716227	1
Q96CN7	ecoli_7-ecoli_2	-6.820420400300598e-21	0.9999999999691582	1
Q96CN7	ecoli_7-ecoli_3	2.1569154227282188e-20	0.9999999999024646	1
Q96CP2	ecoli_2-ecoli_1	-5.9726131934435455e-22	0.9999999999980617	1
Q96CP2	ecoli_3-ecoli_1	-1.086511308196175e-21	0.9999999999964739	1
Q96CP2	ecoli_7-ecoli_1	6.073241241674457e-22	0.999999999998029	1
Q96CP2	ecoli_3-ecoli_2	-4.892499888518205e-22	0.9999999999984122	1
Q96CP2	ecoli_7-ecoli_2	1.2045854435118003e-21	0.9999999999960907	1
Q96CP2	ecoli_7-ecoli_3	1.6938354323636207e-21	0.999999999994503	1
Q96CS3	ecoli_2-ecoli_1	0.010024285746833658	0.7579546202108915	1
Q96CS3	ecoli_3-ecoli_1	-0.0036816942838860233	0.9096524083501767	1
Q96CS3	ecoli_7-ecoli_1	-0.00755265547053831	0.8161612536850569	1
Q96CS3	ecoli_3-ecoli_2	-0.013705980030719682	0.6742927916858854	1
Q96CS3	ecoli_7-ecoli_2	-0.017576941217371966	0.5912321429608437	1
Q96CS3	ecoli_7-ecoli_3	-0.0038709611866522865	0.9050333655485558	1
Q96CT2	ecoli_2-ecoli_1	0.015984505800200832	0.9166535583870192	1
Q96CT2	ecoli_3-ecoli_1	-0.385852026010455	0.03712456542685826	0.18898629129092287
Q96CT2	ecoli_7-ecoli_1	-0.16005122993199594	0.3152271646147594	1
Q96CT2	ecoli_3-ecoli_2	-0.4018365318106558	0.03196167920839392	0.15189060682432962
Q96CT2	ecoli_7-ecoli_2	-0.17603573573219677	0.2732900451857044	1
Q96CT2	ecoli_7-ecoli_3	0.22580079607845904	0.17222003730851285	0.6514473188839282
Q96CT7	ecoli_2-ecoli_1	0	1	1
Q96CT7	ecoli_3-ecoli_1	0	1	1
Q96CT7	ecoli_7-ecoli_1	0	1	1
Q96CT7	ecoli_3-ecoli_2	0	1	1
Q96CT7	ecoli_7-ecoli_2	0	1	1
Q96CT7	ecoli_7-ecoli_3	0	1	1
Q96CW1	ecoli_2-ecoli_1	0	1	1
Q96CW1	ecoli_3-ecoli_1	0	1	1
Q96CW1	ecoli_7-ecoli_1	0	1	1
Q96CW1	ecoli_3-ecoli_2	0	1	1
Q96CW1	ecoli_7-ecoli_2	0	1	1
Q96CW1	ecoli_7-ecoli_3	0	1	1
Q96CX2	ecoli_2-ecoli_1	-0.009871816789414928	0.8851493462018369	1
Q96CX2	ecoli_3-ecoli_1	-0.23256113269216044	0.012578846979985167	0.08995781476595453
Q96CX2	ecoli_7-ecoli_1	-0.06570609153732226	0.3550635780961547	1
Q96CX2	ecoli_3-ecoli_2	-0.22268931590274554	0.015067137059544041	0.0915414983583183
Q96CX2	ecoli_7-ecoli_2	-0.05583427474790733	0.42708516964186743	1
Q96CX2	ecoli_7-ecoli_3	0.1668550411548382	0.04455683729027023	0.2874110460204183
Q96D46	ecoli_2-ecoli_1	-0.010300318661044323	0.7441839564617225	1
Q96D46	ecoli_3-ecoli_1	-0.005019165593729783	0.8733438464310509	1
Q96D46	ecoli_7-ecoli_1	-0.010031810150146883	0.7505869900423047	1
Q96D46	ecoli_3-ecoli_2	0.005281153067314541	0.8668041595610522	1
Q96D46	ecoli_7-ecoli_2	2.685085108974413e-4	0.9931903059601409	1
Q96D46	ecoli_7-ecoli_3	-0.0050126445564171	0.8735067568705415	1
Q96DA6	ecoli_2-ecoli_1	0.15950643064880415	0.1564477930134665	1
Q96DA6	ecoli_3-ecoli_1	0.009131780124112532	0.9300004258357595	1
Q96DA6	ecoli_7-ecoli_1	0.1519534726427448	0.1741764057837567	1
Q96DA6	ecoli_3-ecoli_2	-0.15037465052469162	0.17810851195888203	0.5055813310946837
Q96DA6	ecoli_7-ecoli_2	-0.007552958006059346	0.9420738997591364	1
Q96DA6	ecoli_7-ecoli_3	0.14282169251863228	0.1980611766223162	0.7092345927893015
Q96DB5	ecoli_2-ecoli_1	0	1	1
Q96DB5	ecoli_3-ecoli_1	0	1	1
Q96DB5	ecoli_7-ecoli_1	0	1	1
Q96DB5	ecoli_3-ecoli_2	0	1	1
Q96DB5	ecoli_7-ecoli_2	0	1	1
Q96DB5	ecoli_7-ecoli_3	0	1	1
Q96DG6	ecoli_2-ecoli_1	0	1	1
Q96DG6	ecoli_3-ecoli_1	0	1	1
Q96DG6	ecoli_7-ecoli_1	0	1	1
Q96DG6	ecoli_3-ecoli_2	0	1	1
Q96DG6	ecoli_7-ecoli_2	0	1	1
Q96DG6	ecoli_7-ecoli_3	0	1	1
Q96DH6	ecoli_2-ecoli_1	-0.06258181354934142	0.5494927467858428	1
Q96DH6	ecoli_3-ecoli_1	-0.2102875807120046	0.07635671961708701	0.30139395313645967
Q96DH6	ecoli_7-ecoli_1	0.1449723345031718	0.19167124759482676	1
Q96DH6	ecoli_3-ecoli_2	-0.14770576716266318	0.18454398763481708	0.5195083464997143
Q96DH6	ecoli_7-ecoli_2	0.2075541480525132	0.07936582660511256	0.6131694293405334
Q96DH6	ecoli_7-ecoli_3	0.3552599152151764	0.010965139114824425	0.13451769023377505
Q96DI7	ecoli_2-ecoli_1	0.07861830169003843	0.24147572043233245	1
Q96DI7	ecoli_3-ecoli_1	-0.0270224671632244	0.6699255108876319	1
Q96DI7	ecoli_7-ecoli_1	-0.10114835875912424	0.146208293493694	1
Q96DI7	ecoli_3-ecoli_2	-0.10564076885326283	0.1321134373258921	0.40988285022017706
Q96DI7	ecoli_7-ecoli_2	-0.17976666044916267	0.025855013425339808	0.44490007236742773
Q96DI7	ecoli_7-ecoli_3	-0.07412589159589984	0.2662610928358828	0.8502932481032103
Q96DV4	ecoli_2-ecoli_1	0.012130378578241605	0.8618460220260201	1
Q96DV4	ecoli_3-ecoli_1	-0.12854755976529236	0.09987405144607406	0.36438994848185197
Q96DV4	ecoli_7-ecoli_1	-0.034157804522822334	0.6270454576923663	1
Q96DV4	ecoli_3-ecoli_2	-0.14067793834353398	0.07709390222191777	0.28333115828891847
Q96DV4	ecoli_7-ecoli_2	-0.04628818310106394	0.5135917976797189	1
Q96DV4	ecoli_7-ecoli_3	0.09438975524247002	0.20501275333629998	0.7246405589640573
Q96E11	ecoli_2-ecoli_1	0.12022912776884556	0.5564505368010729	1
Q96E11	ecoli_3-ecoli_1	0.28679167949869355	0.18402836063413253	0.5566288069935084
Q96E11	ecoli_7-ecoli_1	0.32200458253935527	0.14189362839573885	1
Q96E11	ecoli_3-ecoli_2	0.16656255172984802	0.4205524829563887	0.9350248752578767
Q96E11	ecoli_7-ecoli_2	0.20177545477050968	0.33441530803520647	1
Q96E11	ecoli_7-ecoli_3	0.03521290304066166	0.8616229093818986	1
Q96E29	ecoli_2-ecoli_1	-0.27396721422970605	0.22825837188121162	1
Q96E29	ecoli_3-ecoli_1	0.8391998465136927	0.006582734389376486	0.06052306303171694
Q96E29	ecoli_7-ecoli_1	0.4484364971644247	0.0710792549714946	1
Q96E29	ecoli_3-ecoli_2	1.1131670607433988	0.0017085387342735273	0.020856276647262677
Q96E29	ecoli_7-ecoli_2	0.7224037113941307	0.012667832058762473	0.37592420831334195
Q96E29	ecoli_7-ecoli_3	-0.39076334934926804	0.10468080872392817	0.4880756294604751
Q96E39	ecoli_2-ecoli_1	0	1	1
Q96E39	ecoli_3-ecoli_1	0	1	1
Q96E39	ecoli_7-ecoli_1	0	1	1
Q96E39	ecoli_3-ecoli_2	0	1	1
Q96E39	ecoli_7-ecoli_2	0	1	1
Q96E39	ecoli_7-ecoli_3	0	1	1
Q96EE3	ecoli_2-ecoli_1	0.052661005903755186	0.5599215272514428	1
Q96EE3	ecoli_3-ecoli_1	-0.08527524431948583	0.3544154070131938	0.8755915620094551
Q96EE3	ecoli_7-ecoli_1	-0.017370677712971152	0.8458332182732566	1
Q96EE3	ecoli_3-ecoli_2	-0.13793625022324102	0.1521627939212731	0.4529497121377432
Q96EE3	ecoli_7-ecoli_2	-0.07003168361672633	0.4424161408639121	1
Q96EE3	ecoli_7-ecoli_3	0.06790456660651467	0.45583370422688274	1
Q96EH3	ecoli_2-ecoli_1	0.013912242794394875	0.9463262324954729	1
Q96EH3	ecoli_3-ecoli_1	-0.1545211199858185	0.4633158279494173	1
Q96EH3	ecoli_7-ecoli_1	-0.2560737857251249	0.2388205410698531	1
Q96EH3	ecoli_3-ecoli_2	-0.16843336278021337	0.42567777377299065	0.9426774228882838
Q96EH3	ecoli_7-ecoli_2	-0.2699860285195198	0.21663535933748634	0.9668755430191995
Q96EH3	ecoli_7-ecoli_3	-0.10155266573930641	0.6260526132692001	1
Q96EK5	ecoli_2-ecoli_1	1.488704187396976e-14	0.9999997478963998	1
Q96EK5	ecoli_3-ecoli_1	6.326495374872905e-15	0.9999998928643934	1
Q96EK5	ecoli_7-ecoli_1	2.7305064806935146e-15	0.9999999537604234	1
Q96EK5	ecoli_3-ecoli_2	-8.560546499096855e-15	0.9999998550320064	1
Q96EK5	ecoli_7-ecoli_2	-1.2156535393276246e-14	0.9999997941359764	1
Q96EK5	ecoli_7-ecoli_3	-3.59598889417939e-15	0.9999999391039701	1
Q96EK6	ecoli_2-ecoli_1	-7.361497254039393e-20	0.9999999999148842	1
Q96EK6	ecoli_3-ecoli_1	1.0150772197415394e-18	0.9999999988263382	1
Q96EK6	ecoli_7-ecoli_1	3.1188530058806317e-18	0.9999999963938911	1
Q96EK6	ecoli_3-ecoli_2	1.0886921922819333e-18	0.9999999987412223	1
Q96EK6	ecoli_7-ecoli_2	3.1924679784210254e-18	0.9999999963087753	1
Q96EK6	ecoli_7-ecoli_3	2.1037757861390922e-18	0.9999999975675531	1
Q96EK9	ecoli_2-ecoli_1	0	1	1
Q96EK9	ecoli_3-ecoli_1	0	1	1
Q96EK9	ecoli_7-ecoli_1	0	1	1
Q96EK9	ecoli_3-ecoli_2	0	1	1
Q96EK9	ecoli_7-ecoli_2	0	1	1
Q96EK9	ecoli_7-ecoli_3	0	1	1
Q96EL3	ecoli_2-ecoli_1	0.06059268641882257	0.4034208392618596	1
Q96EL3	ecoli_3-ecoli_1	-0.29873319501738677	0.004782125531614024	0.050454237373546554
Q96EL3	ecoli_7-ecoli_1	-0.12193104203547664	0.12156719889365936	1
Q96EL3	ecoli_3-ecoli_2	-0.35932588143620936	0.0019776958742289924	0.023077371248913535
Q96EL3	ecoli_7-ecoli_2	-0.1825237284542992	0.036241715356828796	0.47278028960690777
Q96EL3	ecoli_7-ecoli_3	0.17680215298191013	0.04049883316081878	0.270192809646473
Q96EN8	ecoli_2-ecoli_1	-0.06756777979177798	0.7584869843634071	1
Q96EN8	ecoli_3-ecoli_1	0.21193532327289533	0.34840621375868963	0.8645564263940034
Q96EN8	ecoli_7-ecoli_1	0.12440973929532675	0.5743249506069683	1
Q96EN8	ecoli_3-ecoli_2	0.2795031030646733	0.2260674886932708	0.59821757197038
Q96EN8	ecoli_7-ecoli_2	0.19197751908710475	0.3931100928648944	1
Q96EN8	ecoli_7-ecoli_3	-0.08752558397756857	0.6910794462224412	1
Q96EP1	ecoli_2-ecoli_1	3.856892811997868e-17	0.9999999944468754	1
Q96EP1	ecoli_3-ecoli_1	-4.3261893628869136e-17	0.9999999937711858	1
Q96EP1	ecoli_7-ecoli_1	-1.1654388138886322e-17	0.9999999983220101	1
Q96EP1	ecoli_3-ecoli_2	-8.183082174884782e-17	0.9999999882180611	1
Q96EP1	ecoli_7-ecoli_2	-5.0223316258865e-17	0.9999999927688855	1
Q96EP1	ecoli_7-ecoli_3	3.1607505489982817e-17	0.9999999954491756	1
Q96EP5	ecoli_2-ecoli_1	-0.0010661672452804277	0.9835266314950335	1
Q96EP5	ecoli_3-ecoli_1	-0.04722692476360385	0.375579095265156	0.9093394509551618
Q96EP5	ecoli_7-ecoli_1	-0.021966803970816517	0.6727391845409203	1
Q96EP5	ecoli_3-ecoli_2	-0.04616075751832342	0.38581318493117217	0.8778278661714836
Q96EP5	ecoli_7-ecoli_2	-0.02090063672553609	0.687566168199827	1
Q96EP5	ecoli_7-ecoli_3	0.025260120792787333	0.6279484463065359	1
Q96ER3	ecoli_2-ecoli_1	-0.022607766908126412	0.7472283553947798	1
Q96ER3	ecoli_3-ecoli_1	0.13142870016701697	0.09581125642127504	0.3535947932452652
Q96ER3	ecoli_7-ecoli_1	-0.007279863055034506	0.9170160383425305	1
Q96ER3	ecoli_3-ecoli_2	0.1540364670751434	0.059609567379695354	0.2351052785764219
Q96ER3	ecoli_7-ecoli_2	0.015327903853091907	0.8266227732712987	1
Q96ER3	ecoli_7-ecoli_3	-0.1387085632220515	0.08220517330874796	0.42380000702903065
Q96ER9	ecoli_2-ecoli_1	0	1	1
Q96ER9	ecoli_3-ecoli_1	0	1	1
Q96ER9	ecoli_7-ecoli_1	0	1	1
Q96ER9	ecoli_3-ecoli_2	0	1	1
Q96ER9	ecoli_7-ecoli_2	0	1	1
Q96ER9	ecoli_7-ecoli_3	0	1	1
Q96ES7	ecoli_2-ecoli_1	0.4291417053703318	0.03123440821427259	1
Q96ES7	ecoli_3-ecoli_1	-0.13895377483107763	0.40271409812047665	0.9459245762033616
Q96ES7	ecoli_7-ecoli_1	-0.05382624011694321	0.739446524652301	1
Q96ES7	ecoli_3-ecoli_2	-0.5680954802014094	0.00987157421591286	0.06850296924143623
Q96ES7	ecoli_7-ecoli_2	-0.482967945487275	0.019717930125928457	0.41599392557151854
Q96ES7	ecoli_7-ecoli_3	0.08512753471413441	0.6014564692320581	1
Q96EY1	ecoli_2-ecoli_1	0	1	1
Q96EY1	ecoli_3-ecoli_1	0	1	1
Q96EY1	ecoli_7-ecoli_1	0	1	1
Q96EY1	ecoli_3-ecoli_2	0	1	1
Q96EY1	ecoli_7-ecoli_2	0	1	1
Q96EY1	ecoli_7-ecoli_3	0	1	1
Q96EY4	ecoli_2-ecoli_1	-0.12084236697114298	0.2622399236247401	1
Q96EY4	ecoli_3-ecoli_1	-0.2079499836157207	0.07506467045238545	0.29760394218355746
Q96EY4	ecoli_7-ecoli_1	-0.0219985006373042	0.8302655030845618	1
Q96EY4	ecoli_3-ecoli_2	-0.08710761664457772	0.40808453970360065	0.9154825928253033
Q96EY4	ecoli_7-ecoli_2	0.09884386633383879	0.35147107213441675	1
Q96EY4	ecoli_7-ecoli_3	0.18595148297841652	0.10362023086769881	0.4861597038620352
Q96EY7	ecoli_2-ecoli_1	0	1	1
Q96EY7	ecoli_3-ecoli_1	0	1	1
Q96EY7	ecoli_7-ecoli_1	0	1	1
Q96EY7	ecoli_3-ecoli_2	0	1	1
Q96EY7	ecoli_7-ecoli_2	0	1	1
Q96EY7	ecoli_7-ecoli_3	0	1	1
Q96EY8	ecoli_2-ecoli_1	0	1	1
Q96EY8	ecoli_3-ecoli_1	0	1	1
Q96EY8	ecoli_7-ecoli_1	0	1	1
Q96EY8	ecoli_3-ecoli_2	0	1	1
Q96EY8	ecoli_7-ecoli_2	0	1	1
Q96EY8	ecoli_7-ecoli_3	0	1	1
Q96F86	ecoli_2-ecoli_1	0	1	1
Q96F86	ecoli_3-ecoli_1	0	1	1
Q96F86	ecoli_7-ecoli_1	0	1	1
Q96F86	ecoli_3-ecoli_2	0	1	1
Q96F86	ecoli_7-ecoli_2	0	1	1
Q96F86	ecoli_7-ecoli_3	0	1	1
Q96FF9	ecoli_2-ecoli_1	1.4213764086139918e-4	0.9983109127410555	1
Q96FF9	ecoli_3-ecoli_1	-0.04027899948151551	0.5533345598158536	1
Q96FF9	ecoli_7-ecoli_1	-0.059255262060827096	0.3895283273448693	1
Q96FF9	ecoli_3-ecoli_2	-0.04042113712237691	0.5519682985841121	1
Q96FF9	ecoli_7-ecoli_2	-0.059397399701688496	0.38844732610371935	1
Q96FF9	ecoli_7-ecoli_3	-0.018976262579311585	0.7780462246563333	1
Q96FT7	ecoli_2-ecoli_1	0	1	1
Q96FT7	ecoli_3-ecoli_1	0	1	1
Q96FT7	ecoli_7-ecoli_1	0	1	1
Q96FT7	ecoli_3-ecoli_2	0	1	1
Q96FT7	ecoli_7-ecoli_2	0	1	1
Q96FT7	ecoli_7-ecoli_3	0	1	1
Q96FV9	ecoli_2-ecoli_1	0	1	1
Q96FV9	ecoli_3-ecoli_1	0	1	1
Q96FV9	ecoli_7-ecoli_1	0	1	1
Q96FV9	ecoli_3-ecoli_2	0	1	1
Q96FV9	ecoli_7-ecoli_2	0	1	1
Q96FV9	ecoli_7-ecoli_3	0	1	1
Q96FW1	ecoli_2-ecoli_1	0.006992181913325877	0.8066197471293538	1
Q96FW1	ecoli_3-ecoli_1	-0.0014098027708172246	0.9605653287239485	1
Q96FW1	ecoli_7-ecoli_1	-0.004599164265251081	0.8719497956928115	1
Q96FW1	ecoli_3-ecoli_2	-0.008401984684143101	0.7688325153786413	1
Q96FW1	ecoli_7-ecoli_2	-0.011591346178576958	0.6858519522026152	1
Q96FW1	ecoli_7-ecoli_3	-0.003189361494433856	0.910965109207615	1
Q96FZ7	ecoli_2-ecoli_1	-9.64387304289799e-18	0.9999999970416443	1
Q96FZ7	ecoli_3-ecoli_1	-4.7992163586825376e-17	0.9999999852779182	1
Q96FZ7	ecoli_7-ecoli_1	-2.4143590745282288e-17	0.9999999925937092	1
Q96FZ7	ecoli_3-ecoli_2	-3.834829054392739e-17	0.9999999882362738	1
Q96FZ7	ecoli_7-ecoli_2	-1.4499717702384296e-17	0.9999999955520649	1
Q96FZ7	ecoli_7-ecoli_3	2.384857284154309e-17	0.9999999926842089	1
Q96G03	ecoli_2-ecoli_1	-0.03555137434573075	0.6605739903082277	1
Q96G03	ecoli_3-ecoli_1	-0.04081112260633403	0.6148968846571605	1
Q96G03	ecoli_7-ecoli_1	0.00951432975736946	0.9059048065707551	1
Q96G03	ecoli_3-ecoli_2	-0.00525974826060328	0.9478814320916817	1
Q96G03	ecoli_7-ecoli_2	0.045065704103100214	0.57919871236809	1
Q96G03	ecoli_7-ecoli_3	0.05032545236370349	0.5367220183202761	1
Q96G21	ecoli_2-ecoli_1	-1.188353728236806e-5	0.9934961964856847	1
Q96G21	ecoli_3-ecoli_1	-2.8448766230788612e-5	0.9844310902710567	1
Q96G21	ecoli_7-ecoli_1	-1.5187169232968461e-5	0.9916882033648797	1
Q96G21	ecoli_3-ecoli_2	-1.656522894842055e-5	0.9909340408835221	1
Q96G21	ecoli_7-ecoli_2	-3.303631950600401e-6	0.9981919160684133	1
Q96G21	ecoli_7-ecoli_3	1.3261596997820151e-5	0.9927420142787244	1
Q96G25	ecoli_2-ecoli_1	0.0723940879851677	0.6039289622186583	1
Q96G25	ecoli_3-ecoli_1	-0.13672094866742857	0.3386729044197788	0.8488393390645984
Q96G25	ecoli_7-ecoli_1	-0.028748643117590077	0.8354624619151924	1
Q96G25	ecoli_3-ecoli_2	-0.20911503665259623	0.1595776299626362	0.469407604880243
Q96G25	ecoli_7-ecoli_2	-0.10114273110275777	0.4725893827777218	1
Q96G25	ecoli_7-ecoli_3	0.10797230554983847	0.44436808152911533	1
Q96GC5	ecoli_2-ecoli_1	0	1	1
Q96GC5	ecoli_3-ecoli_1	0	1	1
Q96GC5	ecoli_7-ecoli_1	0	1	1
Q96GC5	ecoli_3-ecoli_2	0	1	1
Q96GC5	ecoli_7-ecoli_2	0	1	1
Q96GC5	ecoli_7-ecoli_3	0	1	1
Q96GD0	ecoli_2-ecoli_1	-6.95098584117337e-17	0.9999999866152862	1
Q96GD0	ecoli_3-ecoli_1	9.922456404105742e-18	0.9999999980893467	1
Q96GD0	ecoli_7-ecoli_1	-3.8601474392615825e-17	0.999999992566958	1
Q96GD0	ecoli_3-ecoli_2	7.943231481583944e-17	0.9999999847046328	1
Q96GD0	ecoli_7-ecoli_2	3.090838401911788e-17	0.999999994048328	1
Q96GD0	ecoli_7-ecoli_3	-4.8523930796721564e-17	0.9999999906563048	1
Q96GD4	ecoli_2-ecoli_1	0	1	1
Q96GD4	ecoli_3-ecoli_1	0	1	1
Q96GD4	ecoli_7-ecoli_1	0	1	1
Q96GD4	ecoli_3-ecoli_2	0	1	1
Q96GD4	ecoli_7-ecoli_2	0	1	1
Q96GD4	ecoli_7-ecoli_3	0	1	1
Q96GG9	ecoli_2-ecoli_1	0	1	1
Q96GG9	ecoli_3-ecoli_1	0	1	1
Q96GG9	ecoli_7-ecoli_1	0	1	1
Q96GG9	ecoli_3-ecoli_2	0	1	1
Q96GG9	ecoli_7-ecoli_2	0	1	1
Q96GG9	ecoli_7-ecoli_3	0	1	1
Q96GK7	ecoli_2-ecoli_1	0	1	1
Q96GK7	ecoli_3-ecoli_1	0	1	1
